partID,age,participant side,trial_num,trial_name,response_29Left_16_right,
131,5.690410959,R,10,80_should_could2.jpg,29,5
131,5.690410959,R,11,20_can_could2.jpg,16,5
131,5.690410959,R,12,20_should_could2.jpg,16,5
131,5.690410959,R,13,100_will_could2.jpg,29,5
131,5.690410959,R,14,80_could_should2.jpg,16,5
131,5.690410959,R,15,80_should_will2.jpg,16,5
131,5.690410959,R,16,80_could_will.jpg,16,5
131,5.690410959,R,17,100_could_should2.jpg,16,5
131,5.690410959,R,18,20_could_can2.jpg,29,5
132,5.882191781,R,1,20_should_could2.jpg,16,5
132,5.882191781,R,2,80_will_should2.jpg,16,5
132,5.882191781,R,3,80_should_could2.jpg,29,5
132,5.882191781,R,4,80_could_will.jpg,16,5
132,5.882191781,R,5,100_will_should2.jpg,29,5
132,5.882191781,R,6,20_will_could2.jpg,16,5
132,5.882191781,R,7,100_should_will2.jpg,16,5
132,5.882191781,R,8,20_could_should2.jpg,16,5
132,5.882191781,R,9,20_could_will2.jpg,16,5
132,5.882191781,R,10,20_can_could2.jpg,29,5
132,5.882191781,R,11,100_could_will2.jpg,16,5
132,5.882191781,R,12,80_could_should2.jpg,16,5
132,5.882191781,R,13,100_could_should2.jpg,16,5
132,5.882191781,R,14,100_will_could2.jpg,29,5
132,5.882191781,R,15,100_should_could2.jpg,29,5
132,5.882191781,R,16,20_could_can2.jpg,16,5
132,5.882191781,R,17,80_will_could2.jpg,29,5
132,5.882191781,R,18,80_should_will2.jpg,16,5
133,5.882191781,L,1,20_could_will2.jpg,29,5
133,5.882191781,L,2,80_should_could2.jpg,29,5
133,5.882191781,L,3,100_could_should2.jpg,16,5
133,5.882191781,L,4,20_can_could2.jpg,29,5
133,5.882191781,L,5,20_will_could2.jpg,29,5
133,5.882191781,L,6,20_could_can2.jpg,29,5
133,5.882191781,L,7,100_should_will2.jpg,29,5
133,5.882191781,L,8,100_will_could2.jpg,29,5
133,5.882191781,L,9,100_will_should2.jpg,29,5
133,5.882191781,L,10,20_should_could2.jpg,16,5
133,5.882191781,L,11,80_should_will2.jpg,29,5
133,5.882191781,L,12,80_will_should2.jpg,29,5
133,5.882191781,L,13,20_could_should2.jpg,29,5
133,5.882191781,L,14,80_will_could2.jpg,29,5
133,5.882191781,L,15,100_could_will2.jpg,16,5
133,5.882191781,L,16,80_could_will.jpg,16,5
133,5.882191781,L,17,100_should_could2.jpg,29,5
133,5.882191781,L,18,80_could_should2.jpg,16,5
134,4.767123288,L,1,80_will_should2.jpg,16,4
134,4.767123288,L,2,80_could_should2.jpg,29,4
134,4.767123288,L,3,20_will_could2.jpg,29,4
134,4.767123288,L,4,100_could_will2.jpg,29,4
134,4.767123288,L,5,20_could_should2.jpg,29,4
134,4.767123288,L,6,100_will_should2.jpg,29,4
134,4.767123288,L,7,80_could_will.jpg,16,4
134,4.767123288,L,8,20_can_could2.jpg,29,4
134,4.767123288,L,9,80_should_could2.jpg,16,4
134,4.767123288,L,10,80_should_will2.jpg,29,4
134,4.767123288,L,11,20_could_will2.jpg,29,4
134,4.767123288,L,12,20_should_could2.jpg,16,4
134,4.767123288,L,13,20_could_can2.jpg,29,4
134,4.767123288,L,14,100_will_could2.jpg,29,4
134,4.767123288,L,15,100_should_will2.jpg,29,4
134,4.767123288,L,16,100_could_should2.jpg,29,4
134,4.767123288,L,17,80_will_could2.jpg,16,4
134,4.767123288,L,18,100_should_could2.jpg,16,4
135,4.605479452,R,1,100_will_could2.jpg,16,4
135,4.605479452,R,2,20_can_could2.jpg,16,4
135,4.605479452,R,3,80_will_should2.jpg,29,4
135,4.605479452,R,4,100_should_will2.jpg,16,4
135,4.605479452,R,5,20_could_will2.jpg,29,4
135,4.605479452,R,6,80_will_could2.jpg,16,4
135,4.605479452,R,7,100_could_will2.jpg,16,4
135,4.605479452,R,8,80_should_will2.jpg,16,4
135,4.605479452,R,9,100_will_should2.jpg,29,4
135,4.605479452,R,10,20_should_could2.jpg,16,4
135,4.605479452,R,11,80_could_should2.jpg,29,4
135,4.605479452,R,12,80_should_could2.jpg,29,4
135,4.605479452,R,13,80_could_will.jpg,16,4
135,4.605479452,R,14,100_could_should2.jpg,16,4
135,4.605479452,R,15,20_will_could2.jpg,29,4
135,4.605479452,R,16,20_could_can2.jpg,29,4
135,4.605479452,R,17,20_could_should2.jpg,29,4
135,4.605479452,R,18,100_should_could2.jpg,29,4
137,5.065753425,L,1,20_could_should2.jpg,29,5
137,5.065753425,L,2,80_could_should2.jpg,29,5
137,5.065753425,L,3,20_could_can2.jpg,16,5
137,5.065753425,L,4,80_should_could2.jpg,29,5
137,5.065753425,L,5,100_should_could2.jpg,16,5
137,5.065753425,L,6,20_will_could2.jpg,29,5
137,5.065753425,L,7,80_could_will.jpg,16,5
137,5.065753425,L,8,80_should_will2.jpg,29,5
137,5.065753425,L,9,100_will_could2.jpg,16,5
137,5.065753425,L,10,20_should_could2.jpg,16,5
137,5.065753425,L,11,20_can_could2.jpg,29,5
137,5.065753425,L,12,20_could_will2.jpg,29,5
137,5.065753425,L,13,80_will_could2.jpg,29,5
137,5.065753425,L,14,100_should_will2.jpg,16,5
137,5.065753425,L,15,100_could_will2.jpg,16,5
137,5.065753425,L,16,100_will_should2.jpg,29,5
137,5.065753425,L,17,80_will_should2.jpg,16,5
137,5.065753425,L,18,100_could_should2.jpg,29,5
138,6.243835616,R,1,100_will_should2.jpg,16,6
138,6.243835616,R,2,100_will_could2.jpg,16,6
138,6.243835616,R,3,20_could_can2.jpg,16,6
138,6.243835616,R,4,80_could_should2.jpg,16,6
138,6.243835616,R,5,100_could_should2.jpg,16,6
138,6.243835616,R,6,20_could_should2.jpg,16,6
138,6.243835616,R,7,20_can_could2.jpg,29,6
138,6.243835616,R,8,80_should_will2.jpg,16,6
138,6.243835616,R,9,20_could_will2.jpg,16,6
138,6.243835616,R,10,100_should_will2.jpg,16,6
138,6.243835616,R,11,80_will_should2.jpg,29,6
138,6.243835616,R,12,80_could_will.jpg,16,6
138,6.243835616,R,13,100_should_could2.jpg,29,6
138,6.243835616,R,14,100_could_will2.jpg,16,6
138,6.243835616,R,15,80_should_could2.jpg,16,6
138,6.243835616,R,16,80_will_could2.jpg,29,6
138,6.243835616,R,17,20_should_could2.jpg,16,6
138,6.243835616,R,18,20_will_could2.jpg,16,6
139,4.991780822,R,1,100_will_could2.jpg,29,4
139,4.991780822,R,2,100_should_could2.jpg,16,4
139,4.991780822,R,3,100_could_will2.jpg,16,4
139,4.991780822,R,4,80_could_will.jpg,29,4
139,4.991780822,R,5,100_could_should2.jpg,16,4
139,4.991780822,R,6,20_will_could2.jpg,16,4
139,4.991780822,R,7,80_will_should2.jpg,16,4
139,4.991780822,R,8,80_will_could2.jpg,29,4
139,4.991780822,R,9,20_can_could2.jpg,16,4
139,4.991780822,R,10,20_could_should2.jpg,29,4
139,4.991780822,R,11,20_should_could2.jpg,29,4
139,4.991780822,R,12,80_should_could2.jpg,29,4
139,4.991780822,R,13,20_could_will2.jpg,29,4
139,4.991780822,R,14,80_should_will2.jpg,16,4
139,4.991780822,R,15,20_could_can2.jpg,29,4
139,4.991780822,R,16,100_should_will2.jpg,29,4
139,4.991780822,R,17,80_could_should2.jpg,29,4
139,4.991780822,R,18,100_will_should2.jpg,16,4
140,5.183561644,R,1,80_should_could2.jpg,16,5
140,5.183561644,R,2,20_should_could2.jpg,29,5
140,5.183561644,R,3,80_could_will.jpg,16,5
140,5.183561644,R,4,20_will_could2.jpg,29,5
140,5.183561644,R,5,80_will_should2.jpg,16,5
140,5.183561644,R,6,20_can_could2.jpg,16,5
140,5.183561644,R,7,20_could_will2.jpg,16,5
140,5.183561644,R,8,100_should_could2.jpg,29,5
140,5.183561644,R,9,100_will_could2.jpg,29,5
140,5.183561644,R,10,100_should_will2.jpg,16,5
140,5.183561644,R,11,20_could_should2.jpg,29,5
140,5.183561644,R,12,100_could_should2.jpg,29,5
140,5.183561644,R,13,100_will_should2.jpg,29,5
140,5.183561644,R,14,80_will_could2.jpg,29,5
140,5.183561644,R,15,80_should_will2.jpg,16,5
140,5.183561644,R,16,80_could_should2.jpg,29,5
140,5.183561644,R,17,20_could_can2.jpg,29,5
140,5.183561644,R,18,100_could_will2.jpg,16,5
141,4.967123288,L,1,100_should_could2.jpg,16,4
141,4.967123288,L,2,20_can_could2.jpg,29,4
141,4.967123288,L,3,20_could_should2.jpg,29,4
141,4.967123288,L,4,20_could_will2.jpg,29,4
141,4.967123288,L,5,20_could_can2.jpg,29,4
141,4.967123288,L,6,100_will_could2.jpg,16,4
141,4.967123288,L,7,80_should_could2.jpg,16,4
141,4.967123288,L,8,100_could_will2.jpg,29,4
141,4.967123288,L,9,100_should_will2.jpg,16,4
141,4.967123288,L,10,80_could_will.jpg,29,4
141,4.967123288,L,11,80_could_should2.jpg,29,4
141,4.967123288,L,12,80_will_should2.jpg,16,4
141,4.967123288,L,13,100_will_should2.jpg,16,4
141,4.967123288,L,14,80_should_will2.jpg,29,4
141,4.967123288,L,15,20_should_could2.jpg,16,4
141,4.967123288,L,16,20_will_could2.jpg,16,4
141,4.967123288,L,17,80_will_could2.jpg,16,4
141,4.967123288,L,18,100_could_should2.jpg,29,4
142,4.501369863,L,1,20_should_could2.jpg,29,4
142,4.501369863,L,2,100_should_could2.jpg,16,4
142,4.501369863,L,3,100_should_will2.jpg,16,4
142,4.501369863,L,4,80_could_will.jpg,16,4
142,4.501369863,L,5,80_will_should2.jpg,29,4
142,4.501369863,L,6,20_could_should2.jpg,16,4
142,4.501369863,L,7,20_could_will2.jpg,16,4
142,4.501369863,L,8,20_can_could2.jpg,16,4
142,4.501369863,L,9,100_will_could2.jpg,16,4
142,4.501369863,L,10,100_will_should2.jpg,29,4
142,4.501369863,L,11,80_could_should2.jpg,29,4
142,4.501369863,L,12,20_could_can2.jpg,29,4
142,4.501369863,L,13,100_could_will2.jpg,29,4
142,4.501369863,L,14,80_should_could2.jpg,16,4
142,4.501369863,L,15,80_should_will2.jpg,29,4
142,4.501369863,L,16,80_will_could2.jpg,29,4
142,4.501369863,L,17,100_could_should2.jpg,16,4
142,4.501369863,L,18,20_will_could2.jpg,16,4
145,6.873972603,L,1,100_will_could2.jpg,29,6
145,6.873972603,L,2,100_should_will2.jpg,16,6
145,6.873972603,L,3,80_will_should2.jpg,16,6
145,6.873972603,L,4,100_could_should2.jpg,16,6
145,6.873972603,L,5,80_could_will.jpg,16,6
145,6.873972603,L,6,20_can_could2.jpg,29,6
145,6.873972603,L,7,80_should_will2.jpg,16,6
145,6.873972603,L,8,20_could_should2.jpg,16,6
145,6.873972603,L,9,100_could_will2.jpg,16,6
145,6.873972603,L,10,100_should_could2.jpg,29,6
145,6.873972603,L,11,20_could_will2.jpg,16,6
145,6.873972603,L,12,80_could_should2.jpg,16,6
145,6.873972603,L,13,20_should_could2.jpg,29,6
145,6.873972603,L,14,100_will_should2.jpg,29,6
145,6.873972603,L,15,20_could_can2.jpg,16,6
145,6.873972603,L,16,80_should_could2.jpg,29,6
145,6.873972603,L,17,20_will_could2.jpg,29,6
145,6.873972603,L,18,80_will_could2.jpg,29,6
146,6.008219178,L,1,100_could_will2.jpg,16,6
146,6.008219178,L,2,80_could_will.jpg,16,6
146,6.008219178,L,3,100_should_will2.jpg,16,6
146,6.008219178,L,4,80_could_should2.jpg,16,6
146,6.008219178,L,5,100_will_should2.jpg,29,6
146,6.008219178,L,6,80_will_could2.jpg,16,6
146,6.008219178,L,7,20_could_will2.jpg,16,6
146,6.008219178,L,8,20_could_can2.jpg,29,6
146,6.008219178,L,9,20_could_should2.jpg,29,6
146,6.008219178,L,10,80_should_could2.jpg,16,6
146,6.008219178,L,11,80_will_should2.jpg,29,6
146,6.008219178,L,12,20_should_could2.jpg,29,6
146,6.008219178,L,13,80_should_will2.jpg,29,6
146,6.008219178,L,14,100_could_should2.jpg,16,6
146,6.008219178,L,15,20_will_could2.jpg,29,6
146,6.008219178,L,16,20_can_could2.jpg,29,6
146,6.008219178,L,17,100_should_could2.jpg,16,6
146,6.008219178,L,18,100_will_could2.jpg,29,6
147,6.221917808,R,1,80_will_should2.jpg,16,6
147,6.221917808,R,2,100_will_should2.jpg,29,6
147,6.221917808,R,3,20_can_could2.jpg,16,6
147,6.221917808,R,4,100_should_could2.jpg,16,6
147,6.221917808,R,5,20_could_can2.jpg,16,6
147,6.221917808,R,6,20_could_will2.jpg,16,6
147,6.221917808,R,7,20_will_could2.jpg,29,6
147,6.221917808,R,8,80_could_should2.jpg,29,6
147,6.221917808,R,9,100_will_could2.jpg,29,6
147,6.221917808,R,10,80_should_will2.jpg,16,6
147,6.221917808,R,11,80_will_could2.jpg,29,6
147,6.221917808,R,12,100_could_will2.jpg,16,6
147,6.221917808,R,13,80_could_will.jpg,16,6
147,6.221917808,R,14,100_should_will2.jpg,16,6
147,6.221917808,R,15,100_could_should2.jpg,16,6
147,6.221917808,R,16,80_should_could2.jpg,29,6
147,6.221917808,R,17,20_could_should2.jpg,16,6
147,6.221917808,R,18,20_should_could2.jpg,16,6
148,6.216438356,R,1,80_could_will.jpg,16,6
148,6.216438356,R,2,20_could_will2.jpg,29,6
148,6.216438356,R,3,80_will_could2.jpg,29,6
148,6.216438356,R,4,100_should_could2.jpg,29,6
148,6.216438356,R,5,80_should_will2.jpg,16,6
148,6.216438356,R,6,80_could_should2.jpg,16,6
148,6.216438356,R,7,100_should_will2.jpg,29,6
148,6.216438356,R,8,100_will_could2.jpg,29,6
148,6.216438356,R,9,80_will_should2.jpg,29,6
148,6.216438356,R,10,80_should_could2.jpg,29,6
148,6.216438356,R,11,100_could_will2.jpg,16,6
148,6.216438356,R,12,20_could_should2.jpg,29,6
148,6.216438356,R,13,100_could_should2.jpg,16,6
148,6.216438356,R,14,20_could_can2.jpg,16,6
148,6.216438356,R,15,20_will_could2.jpg,16,6
148,6.216438356,R,16,20_should_could2.jpg,29,6
148,6.216438356,R,17,20_can_could2.jpg,16,6
148,6.216438356,R,18,100_will_should2.jpg,29,6
149,5.64109589,L,1,100_will_should2.jpg,16,5
149,5.64109589,L,2,20_can_could2.jpg,29,5
149,5.64109589,L,3,100_will_could2.jpg,16,5
149,5.64109589,L,4,20_will_could2.jpg,29,5
149,5.64109589,L,5,100_could_will2.jpg,16,5
149,5.64109589,L,6,20_could_will2.jpg,29,5
149,5.64109589,L,7,80_will_should2.jpg,29,5
149,5.64109589,L,8,20_could_can2.jpg,16,5
149,5.64109589,L,9,80_should_could2.jpg,29,5
149,5.64109589,L,10,80_should_will2.jpg,16,5
149,5.64109589,L,11,100_could_should2.jpg,29,5
149,5.64109589,L,12,100_should_could2.jpg,16,5
149,5.64109589,L,13,80_could_will.jpg,29,5
149,5.64109589,L,14,20_could_should2.jpg,29,5
149,5.64109589,L,15,80_could_should2.jpg,16,5
149,5.64109589,L,16,80_will_could2.jpg,29,5
149,5.64109589,L,17,100_should_will2.jpg,16,5
149,5.64109589,L,18,20_should_could2.jpg,29,5
